camp_id,Governorate,Community
camp_27500,Aleppo,Tarhin
camp_27501,Aleppo,Ghazawiyet Afrin
camp_27502,Aleppo,Waqqah
camp_27503,Aleppo,Haji Kusa
camp_27504,Aleppo,Noman
camp_27505,Aleppo,Qabasin
camp_27506,Aleppo,Qdeiran
camp_27507,Aleppo,Dana
camp_27508,Aleppo,Hadath
camp_27509,Aleppo,Brat
camp_27510,Aleppo,Sosyan
camp_27511,Aleppo,Sheikh Elwan
camp_27512,Aleppo,Eastern Tal Battal
camp_27513,Aleppo,Shdud
camp_27514,Aleppo,Bazagha
camp_27515,Aleppo,Mseibin(Al-Bab)
camp_27516,Aleppo,Shbiran
camp_27517,Aleppo,Qubbet Elsheikh
camp_27518,Aleppo,Zamka
camp_27519,Aleppo,Jbine
camp_27520,Aleppo,Tadil
camp_27521,Aleppo,Kafr Naseh Elatareb
camp_27522,Aleppo,Kafr Noran
camp_27523,Aleppo,Maaret Atarib
camp_27524,Aleppo,Kafr Karmin
camp_27525,Aleppo,Arhab
camp_27526,Aleppo,Kafrantin
camp_27527,Aleppo,Balenta
camp_27528,Aleppo,Sahara
camp_27529,Aleppo,Halazon
camp_27530,Aleppo,Babka
camp_27531,Aleppo,Tqad
camp_27532,Aleppo,Abzemo
camp_27533,Aleppo,Tuwama
camp_27534,Aleppo,Baee
camp_27535,Aleppo,Burj Haydar
camp_27536,Aleppo,Deir Samaan
camp_27537,Aleppo,Qatoura
camp_27538,Aleppo,Zarzita
camp_27539,Aleppo,Burj Slaiman
camp_27540,Aleppo,Sandi
camp_27541,Aleppo,Waqf
camp_27542,Aleppo,Karsanli
camp_27543,Aleppo,Misannah Bab
camp_27544,Aleppo,Um Elthadaya Mamli
camp_27545,Aleppo,Dabeq
camp_27546,Aleppo,Sheikh Jarrah
camp_27547,Aleppo,Matmana
camp_27548,Aleppo,Tal Elhawa
camp_27549,Aleppo,Tal Mizab
camp_27550,Aleppo,Zalaf
camp_27551,Aleppo,Atharia
camp_27552,Aleppo,Ameriyeh
camp_27553,Aleppo,Hleisa
camp_27554,Aleppo,Thlaija Gharbi
camp_27555,Aleppo,Tal Eisheh
camp_27556,Aleppo,Tal Battal
camp_27557,Aleppo,Ayyasha
camp_27558,Aleppo,Tal Atieh
camp_27559,Aleppo,Silsileh
camp_27560,Aleppo,Shweiha
camp_27561,Aleppo,Olan
camp_27562,Aleppo,Borj
camp_27563,Aleppo,Jeb Eldam Elbab
camp_27564,Aleppo,Barshaya
camp_27565,Aleppo,Kundurli
camp_27566,Aleppo,Tlilet Elbab
camp_27567,Aleppo,Nahda
camp_27568,Aleppo,Shdar
camp_27569,Aleppo,Hajar Elabyad
camp_27570,Aleppo,Ayubiyeh (Ar-Ra'ee)
camp_27571,Aleppo,Su Sinbat
camp_27572,Aleppo,Um Shakif
camp_27573,Aleppo,Saflaniyeh
camp_27574,Aleppo,Maqri
camp_27575,Aleppo,Jeb El-barazi
camp_27576,Aleppo,Khalilieyh
camp_27577,Aleppo,Western Khaltan
camp_27578,Aleppo,Kordan
camp_27579,Aleppo,Upper Maskeh
camp_27580,Aleppo,Burj Kmush
camp_27581,Aleppo,Sheikh El-Hadid
camp_27582,Aleppo,Koran Jandris
camp_27583,Aleppo,Almadar
camp_27584,Aleppo,Barband
camp_27585,Aleppo,Jalqama
camp_27586,Aleppo,Jablieh - Tag Obeh Si
camp_27587,Aleppo,Hamshu - Hamashtlak
camp_27588,Aleppo,Meidan Ekbis
camp_27589,Aleppo,Big Siwan
camp_27590,Aleppo,Omar - Omar Oshaghi
camp_27591,Aleppo,Haj Khalil
camp_27592,Aleppo,Taqiyeh - Kamrash
camp_27593,Aleppo,Samha Kilani
camp_27594,Aleppo,Kusan
camp_27595,Aleppo,Ghizlan - Jilani
camp_27596,Aleppo,Murtafiah
camp_27597,Aleppo,Shyukh - Sheikh Oba Si
camp_27598,Aleppo,Hopkan
camp_27599,Aleppo,Birein - Jtal Qoyo
camp_27600,Aleppo,Masikan
camp_27601,Aleppo,Ada
camp_27602,Aleppo,Dama - Ayki Dam
camp_27603,Aleppo,Jiman
camp_27604,Aleppo,Qatireh
camp_27605,Aleppo,Tal Elosud
camp_27606,Aleppo,Talil Elsham
camp_27607,Aleppo,Ferziyeh
camp_27608,Aleppo,Niddeh
camp_27609,Aleppo,Doraq
camp_27610,Aleppo,Mhabbaba - Naz Oshaghi
camp_27611,Aleppo,Qastal Jend
camp_27612,Aleppo,Bayaa
camp_27613,Aleppo,Amud
camp_27614,Aleppo,Zaytuneh
camp_27615,Aleppo,Deir Siwan
camp_27616,Aleppo,Doha
camp_27617,Aleppo,Qastal
camp_27618,Aleppo,Qarra
camp_27619,Aleppo,Shaltah
camp_27620,Aleppo,Al Orobah
camp_27621,Aleppo,Sinka
camp_27622,Aleppo,Haj Belal
camp_27623,Aleppo,Mostakan
camp_27624,Aleppo,Alwardya
camp_27625,Aleppo,Tal Elthaaleb - Sheikh Jqali
camp_27626,Aleppo,Mazineh - Aranda
camp_27627,Aleppo,Kalanli
camp_27628,Aleppo,Al-Rahmaniyah
camp_27629,Aleppo,Shorba
camp_27630,Aleppo,Haj Qassem
camp_27631,Aleppo,Maasara - Maasaret Jaq
camp_27632,Aleppo,Big Dar
camp_27633,Aleppo,Ayn Al-Hajar
camp_27634,Aleppo,Anbar
camp_27635,Aleppo,Smal
camp_27636,Aleppo,Mazuleh - Rotanli
camp_27637,Aleppo,Awlad El Arab - Arab Oshagi
camp_27638,Aleppo,Jomrokiyeh
camp_27639,Aleppo,Surra - Kobak
camp_27640,Aleppo,Tal Slur
camp_27641,Aleppo,Ramadiyeh
camp_27642,Aleppo,Hamam
camp_27643,Aleppo,Bayada - Jendris
camp_27644,Aleppo,Mudallala Afrin - Eastern Kotanly
camp_27645,Aleppo,Burj Abdallah
camp_27646,Aleppo,Kafrmeez
camp_27647,Aleppo,Tellef
camp_27648,Aleppo,Oba Beik Oba Basi
camp_27649,Aleppo,Nireh
camp_27650,Aleppo,Kimar
camp_27651,Aleppo,Big Dib
camp_27652,Aleppo,Qarzihel
camp_27653,Aleppo,Raju
camp_27654,Aleppo,Mreimin Afrin
camp_27655,Aleppo,Eskan
camp_27656,Aleppo,Kafr Zeid
camp_27657,Aleppo,Ma'btali
camp_27658,Aleppo,Enab
camp_27659,Aleppo,Sheikh Eldeir
camp_27660,Aleppo,Kawkabeh
camp_27661,Aleppo,Jandairis
camp_27662,Aleppo,Bilaliyeh - Blaliko
camp_27663,Aleppo,Bulbul
camp_27664,Aleppo,Fafertein
camp_27665,Aleppo,Bablit
camp_27666,Aleppo,Hamu Raju
camp_27667,Aleppo,Za'ra
camp_27668,Aleppo,Khader
camp_27669,Aleppo,Bakhgh
camp_27670,Aleppo,Shankal
camp_27671,Aleppo,Tafla
camp_27672,Aleppo,Kurazli
camp_27673,Aleppo,Sheikh Khoraz
camp_27674,Aleppo,Jolaqi
camp_27675,Aleppo,Kafr Safra
camp_27676,Aleppo,Lower-Marwana
camp_27677,Aleppo,Tatara-Tataranli
camp_27678,Aleppo,Nisriyeh
camp_27679,Aleppo,Dakhm
camp_27680,Aleppo,Jainka
camp_27681,Aleppo,Talleh - Zarkani
camp_27682,Aleppo,Qarah Baba
camp_27683,Aleppo,Haidar Obasi
camp_27684,Aleppo,Deir Ballut
camp_27685,Aleppo,Freiriyeh
camp_27686,Aleppo,Haj Eskandar
camp_27687,Aleppo,Jum Afrin
camp_27688,Aleppo,Khureibah/Qurbe
camp_27689,Aleppo,Jalma
camp_27690,Aleppo,Western Eshkab
camp_27691,Aleppo,Upper Diwan
camp_27692,Aleppo,Upper Kafardali
camp_27693,Aleppo,Haji Hasanli
camp_27694,Aleppo,Sheikh Abel Rahman
camp_27695,Aleppo,Eastern Eshkan
camp_27696,Aleppo,Hikageh
camp_27697,Aleppo,Al Burhaniyah
camp_27698,Aleppo,Big Nabgha
camp_27699,Aleppo,Thaheriya Jrables
camp_27700,Aleppo,Sheineh
camp_27701,Aleppo,Jeb Eldam Jrables
camp_27702,Aleppo,Bilis
camp_27703,Aleppo,Ghanameh
camp_27704,Aleppo,Shahid
camp_27705,Aleppo,Yaqoubyah
camp_27706,Aleppo,Upper Um Rotha
camp_27707,Aleppo,Maghayer - Qorq Mghar
camp_27708,Aleppo,Sreisat
camp_27709,Aleppo,Treikhem
camp_27710,Aleppo,Lower Jrables
camp_27711,Aleppo,Jubb Al-Kusa
camp_27712,Aleppo,Ayn Al Bayda
camp_27713,Aleppo,Himar
camp_27714,Aleppo,Sweida - Qorret Tashli
camp_27715,Aleppo,Byt Hajj Kanu
camp_27716,Aleppo,Qabtan
camp_27717,Aleppo,Tat Hims
camp_27718,Aleppo,Shabanyiha
camp_27719,Aleppo,Western Tal Aar
camp_27720,Aleppo,Jubb Al-Asi
camp_27721,Aleppo,Abla
camp_27722,Aleppo,Sandara
camp_27723,Aleppo,Qorra Mazraa
camp_27724,Aleppo,Yahmul
camp_27725,Aleppo,Albil
camp_27726,Aleppo,Kafr Kalbein
camp_27727,Aleppo,Azaz
camp_27728,Aleppo,Bab Alsalameh
camp_27729,Aleppo,Salama
camp_27730,Aleppo,Shamarin
camp_27731,Aleppo,Rael
camp_27732,Aleppo,Afrin
camp_27733,Aleppo,Nayara
camp_27734,Aleppo,Judaydah Ma'arin
camp_27735,Aleppo,Bafelyun
camp_27736,Aleppo,Maarin
camp_27737,Aleppo,Ser - Sarnjak
camp_27738,Aleppo,Ehteimlat
camp_27739,Aleppo,Kaljibrin
camp_27740,Aleppo,Krum
camp_27741,Aleppo,Mare'
camp_27742,Aleppo,Qatmet Efrin
camp_27743,Aleppo,Jarez
camp_27744,Aleppo,Baruz
camp_27745,Aleppo,Ghorur
camp_27746,Aleppo,Al Kharab
camp_27747,Aleppo,Ein Elosud
camp_27748,Aleppo,Hardana
camp_27749,Aleppo,Kardish
camp_27750,Aleppo,Turkman Bareh
camp_27751,Aleppo,Bayada - Aq Burhan
camp_27752,Aleppo,Khalfatli
camp_27753,Aleppo,Ghaytun
camp_27754,Aleppo,Zayadiyeh
camp_27755,Aleppo,Qazam - Qesset Jak
camp_27756,Aleppo,Tal Ali - Karbajli
camp_27757,Aleppo,Lower Bir
camp_27758,Aleppo,Hjeileh - Jrables
camp_27759,Aleppo,Dulaym
camp_27760,Aleppo,Yusef Elbeik
camp_27761,Aleppo,Ghandorah
camp_27762,Aleppo,Tal Elamara
camp_27763,Aleppo,Bir Fuqani
camp_27764,Aleppo,Jamel
camp_27765,Aleppo,Hadra - Big Baldaq
camp_27766,Aleppo,Dabis
camp_27767,Aleppo,Mazaalah
camp_27768,Aleppo,Qandariya
camp_27769,Aleppo,Kaeebeh
camp_27770,Aleppo,Asanbal
camp_27771,Aleppo,Sandaf
camp_27772,Aleppo,Tal Maled
camp_27773,Aleppo,Hiwar Elnahr
camp_27774,Aleppo,Tlaline
camp_27775,Aleppo,Ahmadiyha
camp_27776,Aleppo,Al-Maraa Al-Sawda
camp_27777,Aleppo,Kafr Ghan
camp_27778,Aleppo,Qara Kubri
camp_27779,Aleppo,Dalha
camp_27780,Aleppo,Hiwar Kalas
camp_27781,Aleppo,Shweirin
camp_27782,Aleppo,Odaya
camp_27783,Aleppo,Kafr Barja
camp_27784,Aleppo,Zayzafun - Ekdeh
camp_27785,Aleppo,Bgheidine
camp_27786,Aleppo,Ghoz
camp_27787,Aleppo,Teltana
camp_27788,Aleppo,Masudiyeh
camp_27789,Aleppo,Dweidan
camp_27790,Aleppo,Khirbet tall Shair
camp_27791,Aleppo,Tal Sheer Aazaz
camp_27792,Aleppo,Big Qantara
camp_27793,Aleppo,Mazraat Haydar Pasha
camp_27794,Aleppo,Arab Azzah
camp_27795,Aleppo,Forsan - Sabahiler
camp_27796,Aleppo,Lilawa
camp_27797,Aleppo,Al Tafiliyah
camp_27798,Aleppo,Buslijah
camp_27799,Aleppo,Hfeira
camp_27800,Aleppo,Ghassaniyeh - Jrables
camp_27801,Hama,Doqmaq
camp_27802,Hama,Tal Wassit
camp_27803,Idleb,Nayrab
camp_27804,Idleb,Bennsh
camp_27805,Idleb,Sijer - Bqesemtoh
camp_27806,Idleb,Falyun
camp_27807,Idleb,Ein Shib
camp_27808,Idleb,Sarmin
camp_27809,Idleb,Boayba
camp_27810,Idleb,Northern Ora
camp_27811,Idleb,Kafruhin
camp_27812,Idleb,Tab Issa - Eastern And Western
camp_27813,Idleb,Mastumeh
camp_27814,Idleb,Darkosh
camp_27815,Idleb,Sarjableh
camp_27816,Idleb,Burdaqly
camp_27817,Idleb,Kafr Deryan
camp_27818,Idleb,Burj Elnumra
camp_27819,Idleb,Sarmada
camp_27820,Idleb,Babisqa
camp_27821,Idleb,Aqrabat
camp_27822,Idleb,Mashhad Ruhin
camp_27823,Idleb,Selwa
camp_27824,Idleb,Dana
camp_27825,Idleb,Termanin
camp_27826,Idleb,Hezreh - Hezri
camp_27827,Idleb,Tal Elkarameh
camp_27828,Idleb,Atma
camp_27829,Idleb,Al Kufir
camp_27830,Aleppo,Batbu
camp_27831,Idleb,Bab El Hawa
camp_27832,Idleb,Abu Talha
camp_27833,Idleb,Kafrahlat Jallad
camp_27834,Idleb,Azmarin
camp_27835,Idleb,Dweila
camp_27836,Idleb,Kafr Hind
camp_27837,Idleb,Aljib
camp_27838,Idleb,Tellemar
camp_27839,Idleb,Hamziyeh
camp_27840,Idleb,Saidiyeh
camp_27841,Idleb,Ein Elbikara
camp_27842,Idleb,Tlul
camp_27843,Idleb,Shyukh
camp_27844,Idleb,Msheirfeh
camp_27845,Idleb,Badama
camp_27846,Idleb,Eastern Marj Akhdar
camp_27847,Idleb,Janudiyeh
camp_27848,Idleb,Ein Elsoda
camp_27849,Idleb,Salqin
camp_27850,Idleb,Kafr Jales
camp_27851,Idleb,Martein
camp_27852,Idleb,Qminas
camp_27853,Idleb,Arshani
camp_27854,Idleb,Murin
camp_27855,Idleb,Kreiz
camp_27856,Idleb,Al Sharqui (ne)
camp_27857,Idleb,Sheikh Yousef
camp_27858,Idleb,Deir Al-Zaghab
camp_27859,Idleb,Foah
camp_27860,Idleb,Toum
camp_27861,Idleb,Afs
camp_27862,Idleb,Shallakh
camp_27863,Idleb,Ketyan
camp_27864,Idleb,Kafr Nabi
camp_27865,Aleppo,Abin Samaan
camp_27866,Idleb,Maaret Elnaasan - Maaret Elhaski
camp_27867,Idleb,Maaret Elekhwan
camp_27868,Idleb,Hazano
camp_27869,Idleb,Bir Al Tayeb
camp_27870,Idleb,Shekh Bahr
camp_27871,Idleb,Ram Hamdan
camp_27872,Idleb,Taltuneh
camp_27873,Idleb,Kafr - Kafrehmul
camp_27874,Idleb,Kafraya
camp_27875,Idleb,Bruma
camp_27876,Idleb,Harbanush
camp_27877,Idleb,Batenta
camp_27878,Idleb,Kelly
camp_27879,Idleb,Beeret Kaftin
camp_27880,Idleb,Zardana Mashehad
camp_27881,Idleb,Kafr tanor
camp_27882,Idleb,Kafr Aruq
camp_27883,Idleb,Al Shamali (ne)
camp_27884,Idleb,Berjhab
camp_27885,Idleb,Al Janoubi (ne)
camp_27886,Idleb,Al Gharbi (ne)
camp_27887,Idleb,Bhora
camp_27888,Idleb,City Centre (ne)
camp_27889,Idleb,Jeser Maksour
camp_27890,Idleb,Msheirfeh
camp_27891,Idleb,Hamra
camp_27892,Idleb,Kafr Kila
camp_27893,Idleb,Bshendlaya - Rashadiya
camp_27894,Idleb,Helleh
camp_27895,Idleb,Abarita
camp_27896,Idleb,Taltita
camp_27897,Idleb,Koknaya
camp_27898,Idleb,Qalb Lozeh
camp_27899,Idleb,Dier Seeta
camp_27900,Idleb,Htan
camp_27901,Idleb,Barisha
camp_27902,Idleb,Boz Ghaz
camp_27903,Idleb,Radwa
camp_27904,Idleb,Banabel
camp_27905,Idleb,Sardin
camp_27906,Idleb,Khirbet al Kahtib
camp_27907,Idleb,Meraf Elshalaf
camp_27908,Idleb,Rabeeta
camp_27909,Idleb,Ras Elhisn
camp_27910,Idleb,Kuwaro - Um Elriyah
camp_27911,Idleb,Biret Armanaz
camp_27912,Idleb,Kafr Takharim
camp_27913,Idleb,Baliya
camp_27914,Idleb,Kabta
camp_27915,Idleb,Quneitra
camp_27916,Idleb,Eskat
camp_27917,Idleb,Kafarna
camp_27918,Idleb,Allani
camp_27919,Idleb,Big Hir Jamus
camp_27920,Idleb,Delbiya
camp_27921,Idleb,Ariba
camp_27922,Idleb,Torlaha
camp_27923,Idleb,Besnaya - Bseineh
camp_27924,Idleb,Qourqeena
camp_27925,Idleb,Kafr Hum
camp_27926,Idleb,Set Aateka
camp_27927,Aleppo,Atareb
camp_27928,Aleppo,Daret Azza
camp_27929,Idleb,Deir Hassan - Darhashan
camp_27930,Idleb,Qah
camp_27931,Idleb,Tilaada
camp_27932,Idleb,Al Khaldieh
camp_27933,Idleb,Kafr Kafaldin
camp_27934,Idleb,Mozra
camp_27935,Idleb,Arnaba
camp_27936,Idleb,Kansafra
camp_27937,Idleb,Farkya
camp_27938,Idleb,Ein Laruz
camp_27939,Idleb,Bsames
camp_27940,Idleb,Marata
camp_27941,Idleb,Sararif
camp_27942,Idleb,Kniseh
camp_27943,Idleb,Hila
camp_27944,Idleb,Al-Qiyasat
camp_27945,Idleb,Kafr Shalaya
camp_27946,Idleb,Sarja
camp_27947,Idleb,Kafraziba
camp_27948,Idleb,Nahleh
camp_27949,Idleb,Badriyeh
camp_27950,Idleb,Bayt Sulum
camp_27951,Idleb,Rami
camp_27952,Idleb,Orm Eljoz
camp_27953,Idleb,Kafr Najd
camp_27954,Idleb,Mhambal
camp_27955,Idleb,Kafr Haya
camp_27956,Idleb,Bazabur
camp_27957,Idleb,Maarbalit
camp_27958,Idleb,Motaram
camp_27959,Idleb,Majdaliya
camp_27960,Idleb,Ebneh
camp_27961,Idleb,Al-Assadiyah
camp_27962,Idleb,Nahliya
camp_27963,Idleb,Kafrlata
camp_27964,Idleb,Mseibin
camp_27965,Idleb,Bab Ellah
camp_27966,Idleb,Qoqfin
camp_27967,Idleb,Maghara
camp_27968,Idleb,Ghassaniyeh
camp_27969,Idleb,Eshtabraq
camp_27970,Idleb,Frikeh
camp_27971,Idleb,Um Elgar
camp_27972,Idleb,Dgali
camp_27973,Idleb,Kafir
camp_27974,Idleb,Marj Elzohur
camp_27975,Idleb,Maalaqa - Bishlamon
camp_27976,Idleb,Upper Sheikh Sindyan
camp_27977,Idleb,Tal Awar
camp_27978,Idleb,Ghanya
camp_27979,Idleb,Sokkariyeh
camp_27980,Idleb,Alyeh
camp_27981,Idleb,Upper Shghur
camp_27982,Idleb,Mazraet Al Haj Hammoud
camp_27983,Idleb,Bteibat
camp_27984,Idleb,Al Areen - Kastanah Fawqan
camp_27985,Idleb,Western Marj Akhdar
camp_27986,Idleb,Um Rish
camp_27987,Idleb,Balmis
camp_27988,Idleb,Zoainieh
camp_27989,Idleb,Armala
camp_27990,Idleb,Najiyeh
camp_27991,Idleb,Baksariya
camp_27992,Idleb,Shekhep
camp_27993,Idleb,Hanbushiyeh
camp_27994,Idleb,Ramliyeh
camp_27995,Idleb,Ein El-Bayda
camp_27996,Idleb,Maraand
camp_27997,Idleb,Hassaniyeh - Hatya
camp_27998,Idleb,Al Balat
camp_27999,Idleb,Qanniyeh
camp_28000,Idleb,Kharab Amer
camp_28001,Idleb,Qaysiyeh
camp_28002,Idleb,Bzeit
camp_28003,Idleb,Kniset Nakhleh
camp_28004,Idleb,Ziyadiyeh
camp_28005,Idleb,Jannet Elqora
camp_28006,Idleb,Sali
camp_28007,Idleb,Mudiah - Luxin
camp_28008,Idleb,Sawadiya - Nabhan
camp_28009,Idleb,al-Baali'ah
camp_28010,Idleb,Kharab Sultan
camp_28011,Idleb,Ghafar
camp_28012,Idleb,Turin
camp_28013,Idleb,Amud
camp_28014,Idleb,Mazuleh
camp_28015,Idleb,Zahraa - Kherbet Amud
camp_28016,Idleb,Mreimin
camp_28017,Idleb,Jamiliya
camp_28018,Idleb,Qaderiyeh - Qayqun
camp_28019,Idleb,Maland
camp_28020,Idleb,Foz - Zuf
camp_28021,Idleb,Nasra
camp_28022,Idleb,Al Marjeh
camp_28023,Idleb,Athar
camp_28024,Idleb,Ghazala - Mgheidleh
camp_28025,Idleb,Hamama - Kafr Debbin
camp_28026,Idleb,Al-Hafriya
camp_28027,Idleb,Dorriyeh
camp_28028,Idleb,Jdidet Eljisr
camp_28029,Idleb,Andnaniyeh - Farjein
camp_28030,Idleb,Anb
camp_28031,Idleb,Sahen
camp_28032,Idleb,Ein Elhamra
camp_28033,Idleb,Beftamun
camp_28034,Idleb,Marj
camp_28035,Idleb,Ora Qabli - Edwan
camp_28036,Idleb,Bsheiriyeh - Bello
camp_28037,Idleb,Aqrabat
camp_28038,Idleb,Hlul
camp_28039,Idleb,Sabileh
camp_28040,Idleb,Hmeimat
camp_28041,Idleb,Northern Laj
camp_28042,Idleb,Jadraya
camp_28043,Idleb,Sanghara
camp_28044,Idleb,Bsanqul
camp_28045,Idleb,Baydar Shamsu
camp_28046,Idleb,Kafrmid
camp_28047,Idleb,Marayan
camp_28048,Idleb,Deir Sunbul
camp_28049,Idleb,Balshun
camp_28050,Idleb,Ablin
camp_28051,Idleb,Bara
camp_28052,Idleb,Abdita
camp_28053,Idleb,Balyun
camp_28054,Aleppo,Marsawa
camp_28055,Aleppo,Beit Adin
camp_28056,Idleb,Shaturiyeh
camp_28057,Aleppo,Upper Khazian
camp_28058,Idleb,Korin
camp_28059,Aleppo,Tal Elhajar - Tal Elahamar
camp_28060,Aleppo,Jarablus
camp_28061,Aleppo,Um Sosa
camp_28062,Aleppo,Hawa
camp_28063,Idleb,Shinan
camp_28064,Aleppo,Akhtrein
camp_28065,Aleppo,Tholathiyeh
camp_28066,Aleppo,Omsiya - Donbaly
camp_28067,Aleppo,Yiji
camp_28068,Aleppo,Basufan
camp_28069,Idleb,Kherbet Eljoz
camp_28070,Idleb,Zarzur
camp_28071,Aleppo,Arshaf
camp_28072,Idleb,Joseph
camp_28073,Idleb,Hafasraja
camp_28074,Aleppo,Shawa
camp_28075,Aleppo,Shawarghet Eljoz
camp_28076,Aleppo,Khalil - Khleilak
camp_28077,Aleppo,Qastal Miqdad
camp_28078,Aleppo,Yabseh
camp_28079,Idleb,Harim
camp_28080,Idleb,Milis
camp_28081,Aleppo,Qaar Kalbein
camp_28082,Aleppo,Sherbanli
camp_28083,Aleppo,Hmeireh - Ashkaji
camp_28084,Aleppo,Haji Wali
camp_28085,Aleppo,Sara
camp_28086,Idleb,Ma'arrat Tamasrin
camp_28087,Aleppo,Jeineh
camp_28088,Aleppo,Big Mortafaa
camp_28089,Aleppo,Amiriya - Meirkan
camp_28090,Idleb,Armanaz
camp_28091,Aleppo,Ras Al Joz
camp_28092,Aleppo,Lower Dhak - Kolyan
camp_28093,Aleppo,Batra
camp_28094,Aleppo,Kabashin
camp_28095,Idleb,Jisr-Ash-Shugur
camp_28096,Aleppo,Zyaret Elbab
camp_28097,Aleppo,Qazal
camp_28098,Idleb,Kaftin
camp_28099,Aleppo,Tall Shair
camp_28100,Idleb,Thahr
camp_28101,Aleppo,Tal Jerji
camp_28102,Aleppo,Tharifa
camp_28103,Aleppo,Sinnara
camp_28104,Aleppo,Qadi Jrables
camp_28105,Aleppo,Khazafiyeh - Qorret Matlaq
camp_28106,Aleppo,Musiyeh - Oba Si
camp_28107,Aleppo,Maamel - Oshagi
camp_28108,Aleppo,Hjeij - Haji Kanli
camp_28109,Idleb,Teftnaz
camp_28110,Idleb,Ehsem
camp_28111,Aleppo,Marma Elhajar
camp_28112,Idleb,Sadiyeh - Bsentiya
camp_28113,Aleppo,Basuta
camp_28114,Idleb,Ariha
camp_28115,Aleppo,Yakhur - Ayki Yakhur
camp_28116,Aleppo,Darmash - Darmashkanli
camp_28117,Aleppo,Qorna
camp_28118,Aleppo,Kuliyeh
camp_28119,Aleppo,Tal Aghbar - Tal Elagher
camp_28120,Aleppo,Marwiyeh
camp_28121,Aleppo,Qotan
camp_28122,Aleppo,Dweibeq
camp_28123,Aleppo,Mreigel
camp_28124,Aleppo,Ras Elosud - Qarablish
camp_28125,Aleppo,Qubbet Elturkman
camp_28126,Aleppo,Zoghra
camp_28127,Aleppo,Kafroum
camp_28128,Aleppo,Deir Hasan
camp_28129,Aleppo,Harjalah
camp_28130,Aleppo,Abu Ka'ab
camp_28131,Aleppo,Halawaniyeh
camp_28132,Idleb,Yaqubiyeh
camp_28133,Aleppo,Khader
camp_28134,Aleppo,Tqad
camp_28135,Aleppo,Kafr Karmin
camp_28136,Aleppo,Burj Slaiman
camp_28137,Aleppo,Arhab
camp_28138,Aleppo,Balenta
camp_28139,Aleppo,Maqri
camp_28140,Aleppo,Saflaniyeh
camp_28141,Aleppo,Jeb El-barazi
camp_28142,Aleppo,Um Shakif
camp_28143,Aleppo,Khalilieyh
camp_28144,Aleppo,Shdud
camp_28145,Aleppo,Noman
camp_28146,Aleppo,Sheikh Elwan
camp_28147,Aleppo,Dana
camp_28148,Aleppo,Mseibin(Al-Bab)
camp_28149,Aleppo,Misannah Bab
camp_28150,Aleppo,Sosyan
camp_28151,Aleppo,Shweiha
camp_28152,Aleppo,Qabasin
camp_28153,Aleppo,Hadath
camp_28154,Aleppo,Haji Kusa
camp_28155,Aleppo,Shbiran
camp_28156,Aleppo,Waqqah
camp_28157,Aleppo,Brat
camp_28158,Aleppo,Qdeiran
camp_28159,Aleppo,Eastern Tal Battal
camp_28160,Aleppo,Baee
camp_28161,Aleppo,Burj Haydar
camp_28162,Aleppo,Kafrantin
camp_28163,Aleppo,Abin Samaan
camp_28164,Aleppo,Kafr Naseh Elatareb
camp_28165,Aleppo,Sahara
camp_28166,Aleppo,Kafr Noran
camp_28167,Aleppo,Tadil
camp_28168,Aleppo,Qatoura
camp_28169,Aleppo,Zarzita
camp_28170,Aleppo,Deir Samaan
camp_28171,Aleppo,Maaret Atarib
camp_28172,Aleppo,Abzemo
camp_28173,Aleppo,Halazon
camp_28174,Aleppo,Babka
camp_28175,Aleppo,Jeineh
camp_28176,Aleppo,Tweiran
camp_28177,Aleppo,Sandi
camp_28178,Aleppo,Sheikh Jarrah
camp_28179,Aleppo,Tal Mizab
camp_28180,Aleppo,Tal Atieh
camp_28181,Aleppo,Karsanli
camp_28182,Aleppo,Nahda
camp_28183,Aleppo,Matmana
camp_28184,Aleppo,Haji Wali
camp_28185,Aleppo,Borj
camp_28186,Aleppo,Olan
camp_28187,Aleppo,Tarhin
camp_28188,Aleppo,Su Sinbat
camp_28189,Aleppo,Barshaya
camp_28190,Aleppo,Jeb Eldam Elbab
camp_28191,Aleppo,Tal Jerji
camp_28192,Aleppo,Kundurli
camp_28193,Aleppo,Qubbet Elsheikh
camp_28194,Aleppo,Zamka
camp_28195,Aleppo,Bazagha
camp_28196,Aleppo,Silsileh
camp_28197,Aleppo,Zyaret Elbab
camp_28198,Aleppo,Tal Eisheh
camp_28199,Aleppo,Eastern Tal Aar
camp_28200,Aleppo,Little Hallubi
camp_28201,Aleppo,Tal Elosud
camp_28202,Aleppo,Tellef
camp_28203,Aleppo,Al Orobah
camp_28204,Aleppo,Kabashin
camp_28205,Aleppo,Doha
camp_28206,Aleppo,Shawarghet Eljoz
camp_28207,Aleppo,Yiji
camp_28208,Aleppo,Ashur
camp_28209,Aleppo,Jandairis
camp_28210,Aleppo,Zaytuneh
camp_28211,Aleppo,Kalanli
camp_28212,Aleppo,Burj Abdallah
camp_28213,Aleppo,Kimar
camp_28214,Aleppo,Khaldiyet Afrin
camp_28215,Aleppo,Qastal
camp_28216,Aleppo,Hamam
camp_28217,Aleppo,Marata
camp_28218,Aleppo,Enab
camp_28219,Aleppo,Ghazawiyet Afrin
